id,lugares,cod_formato,formato,cod_categoria,categoria,cod_uo,unidade,regiao,gratis,ingresso,publico,projeto,nome,complemento,exibirdatas,tempo,tempoF,dia_da_semana,weekday,hora,destaque,data_sessao,datainicial,datafinal,tem,dispositivo,online,turno
63000013330068,12,2,cursos e oficinas,6,Artes Visuais,63,Pompeia,capital,0,0,outros,CURSOS REGULARES PRESENCIAIS 2º SEM/2023,Fotografia em Placa Seca de Gelatina - Introdução,com Roger H. Sassaki,primeira,nextW,proxima,ter,1,10h30,undefined,2023-10-10 00:00:00,2023-08-22 00:00:00,2023-11-21 00:00:00,,,0,manhã
63000013330121,10,2,cursos e oficinas,6,Artes Visuais,63,Pompeia,capital,0,0,outros,CURSOS REGULARES PRESENCIAIS 2º SEM/2023,Álbum de Família - Intermediário,"com Rosangela Andrade, João Freddi e Lu Prado",primeira,nextW,proxima,ter,1,14h30,undefined,2023-10-10 00:00:00,2023-08-22 00:00:00,2023-11-21 00:00:00,,,0,tarde
63000013330190,15,2,cursos e oficinas,6,Artes Visuais,63,Pompeia,capital,0,0,outros,CURSOS REGULARES PRESENCIAIS 2º SEM/2023,História das Técnicas Fotográficas - Introdução,com Elizabeth Lee,primeira,nextW,proxima,ter,1,19h,undefined,2023-10-10 00:00:00,2023-08-22 00:00:00,2023-11-21 00:00:00,,,0,noite
63000013330246,15,2,cursos e oficinas,6,Artes Visuais,63,Pompeia,capital,0,0,outros,CURSOS REGULARES PRESENCIAIS 2º SEM/2023,"Desenvolvimento de Projeto Fotográfico, do Analógico ao Digital",com Ed Viggiani,primeira,thisW,agora,qua,2,10h30,undefined,2023-10-04 00:00:00,2023-08-30 00:00:00,2023-11-29 00:00:00,,,0,manhã
63000013330293,11,2,cursos e oficinas,6,Artes Visuais,63,Pompeia,capital,0,0,outros,CURSOS REGULARES PRESENCIAIS 2º SEM/2023,Investigações no Processo Preto e Branco da Fotografia - Intermediário,com Edison Angeloni,primeira,thisW,agora,qua,2,19h,undefined,2023-10-04 00:00:00,2023-08-23 00:00:00,2023-11-29 00:00:00,,,0,noite
63000013372194,300,1,shows e espetáculos,2,Teatro,63,Pompeia,capital,0,0,outros,,Farinha com açucar,com Jé Oliveira,uma,nextW,proxima,dom,6,18h,undefined,2023-10-15 00:00:00,2023-10-12 00:00:00,2023-10-15 00:00:00,,,0,noite
63000013372194,300,1,shows e espetáculos,2,Teatro,63,Pompeia,capital,0,0,outros,,Farinha com açucar,com Jé Oliveira,uma,nextW,proxima,qui,3,18h,undefined,2023-10-12 00:00:00,2023-10-12 00:00:00,2023-10-15 00:00:00,,,0,noite
63000013372194,300,1,shows e espetáculos,2,Teatro,63,Pompeia,capital,0,0,outros,,Farinha com açucar,com Jé Oliveira,uma,nextW,proxima,sáb,5,21h,undefined,2023-10-14 00:00:00,2023-10-12 00:00:00,2023-10-15 00:00:00,,,0,noite
63000013372194,300,1,shows e espetáculos,2,Teatro,63,Pompeia,capital,0,0,outros,,Farinha com açucar,com Jé Oliveira,uma,nextW,proxima,sex,4,21h,undefined,2023-10-13 00:00:00,2023-10-12 00:00:00,2023-10-15 00:00:00,,,0,noite
63000013372818,11,2,cursos e oficinas,6,Artes Visuais,63,Pompeia,capital,0,0,outros,CURSOS REGULARES PRESENCIAIS 2º SEM/2023,Fotografia Analógica: do click até a cópia - Introdução,com Edison Angeloni,primeira,thisW,agora,qui,3,19h,undefined,2023-10-05 00:00:00,2023-08-24 00:00:00,2023-11-30 00:00:00,,,0,noite
63000013372947,25,2,cursos e oficinas,6,Artes Visuais,63,Pompeia,capital,0,0,outros,CURSOS REGULARES PRESENCIAIS 2º SEM/2023,Eu serei o seu espelho - Introdução,com Ana Paula Albé,primeira,thisW,agora,qui,3,14h30,undefined,2023-10-05 00:00:00,2023-08-24 00:00:00,2023-10-26 00:00:00,,,0,tarde
63000013372992,25,2,cursos e oficinas,6,Artes Visuais,63,Pompeia,capital,0,0,outros,CURSOS REGULARES PRESENCIAIS 2º SEM/2023,Linguagem Fotográfica e História da Fotografia: COR - Avançado,com André Spinola e Castro,primeira,thisW,agora,sex,4,10h30,undefined,2023-10-06 00:00:00,2023-08-25 00:00:00,2023-12-01 00:00:00,,,0,manhã
63000013373089,12,2,cursos e oficinas,6,Artes Visuais,63,Pompeia,capital,0,0,outros,CURSOS REGULARES PRESENCIAIS 2º SEM/2023,Fotografia Alternativa: impressões em goma bicromata a partir de terras brasilei,com Fernando Fortes e Patrícia Bigarelli,primeira,thisW,agora,sex,4,19h,undefined,2023-10-06 00:00:00,2023-08-25 00:00:00,2023-11-17 00:00:00,,,0,noite
63000013373128,20,2,cursos e oficinas,6,Artes Visuais,63,Pompeia,capital,0,0,outros,CURSOS REGULARES PRESENCIAIS 2º SEM/2023,Nanquim e aguadas em desenho para iniciantes e intermediários,com Teresa Berlinck,primeira,nextW,proxima,ter,1,14h30,undefined,2023-10-10 00:00:00,2023-08-22 00:00:00,2023-11-21 00:00:00,,,0,tarde
63000013380000,15,2,cursos e oficinas,6,Artes Visuais,63,Pompeia,capital,0,0,outros,CURSOS REGULARES PRESENCIAIS 2º SEM/2023,Práticas de desenho - Introdução,com Carla Caffé,primeira,nextW,proxima,ter,1,14h30,undefined,2023-10-10 00:00:00,2023-08-22 00:00:00,2023-11-21 00:00:00,,,0,tarde
63000013380078,300,1,shows e espetáculos,7,Literatura,63,Pompeia,capital,1,0,outros,,Lançamento Livro Balanço Afiado - Estética e Política em Jorge Ben,"Com Allan da Rosa, Deivison Faustino e quarteto Balanço Afiado",uma,thisW,agora,qua,2,19h30,undefined,2023-10-04 00:00:00,2023-10-04 00:00:00,2023-10-04 00:00:00,,,0,noite
63000013380418,20,2,cursos e oficinas,6,Artes Visuais,63,Pompeia,capital,0,0,outros,CURSOS REGULARES PRESENCIAIS 2º SEM/2023,Pintura de letra popular,com Filipe Grimaldi,primeira,thisW,agora,qua,2,14h30,undefined,2023-10-04 00:00:00,2023-08-23 00:00:00,2023-12-06 00:00:00,,,0,tarde
63000013380468,20,2,cursos e oficinas,6,Artes Visuais,63,Pompeia,capital,0,0,outros,CURSOS REGULARES PRESENCIAIS 2º SEM/2023,Caligrafia e lettering,com Filipe Grimaldi,primeira,thisW,agora,qua,2,19h,undefined,2023-10-04 00:00:00,2023-08-23 00:00:00,2023-12-06 00:00:00,,,0,noite
63000013380559,15,2,cursos e oficinas,6,Artes Visuais,63,Pompeia,capital,0,0,outros,CURSOS REGULARES PRESENCIAIS 2º SEM/2023,Autorretrato em camadas: introdução à pintura a óleo,com Marcio Marianno,primeira,thisW,agora,qui,3,19h,undefined,2023-10-05 00:00:00,2023-08-24 00:00:00,2023-11-30 00:00:00,,,0,noite
63000013380761,20,2,cursos e oficinas,6,Artes Visuais,63,Pompeia,capital,0,0,outros,CURSOS REGULARES PRESENCIAIS 2º SEM/2023,Desenho e pintura de paisagem,com Danielle Noronha,primeira,thisW,agora,sex,4,10h30,undefined,2023-10-06 00:00:00,2023-08-25 00:00:00,2023-12-08 00:00:00,,,0,manhã
