id,lugares,cod_formato,formato,cod_categoria,categoria,cod_uo,unidade,regiao,gratis,ingresso,publico,projeto,nome,complemento,exibirdatas,tempo,tempoF,dia_da_semana,weekday,hora,destaque,sinopse,data_sessao,datainicial,datafinal,tem,dispositivo,dias,online
68000008459839,16,2,cursos e oficinas,9,Meio Ambiente,68,Belenzinho,capital,0,0,outros,,Curso Prático de Moda e Upcycling,com Tattiane Marques,primeira,thisW,agora,sáb,5,14h,undefined,"Nesse curso prático, o público terá contato com o conceito de upcycling através da moda. Os participantes poderão criar peças de roupas personalizadas com tecidos que seriam descartados. Ao mesmo tempo que a prática evita o desperdício de materiais, é possível criar roupas com qualidade e criatividade.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-10-14 00:00:00,,,5,0
71000004149518,20,2,cursos e oficinas,9,Meio Ambiente,71,Bertioga,interior,1,0,outros,Núcleo de Estudos da Natureza,Abelhas sem Ferrão e Meliponicultura: conhecer para preservar,,primeira,thisW,agora,sáb,5,14h,undefined,"A meliponicultura é um tema que vem crescendo nas comunidades, mas ainda é um tanto invisível. Esse curso traz a importância das Abelhas Sem Ferrão como aliadas na preservação das florestas, apresentando biologia e comportamento técnicas e práticas na criação de abelhas e na produção de mel além de fornecer subsídios para Educação Ambiental e transformar nosso olhar para conservação da natureza.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-30 00:00:00,,,5,0
85000003166129,25,2,cursos e oficinas,9,Meio Ambiente,85,Birigui,interior,0,0,outros,,Jogo Ecológico da Cadeia Alimentar,"Com Marcelo Oliveira, agente de educação ambiental",uma,thisW,agora,sáb,5,15h,undefined,"Nesta oficina os participantes conhecerão mais sobre a fauna local ao jogar com cartas personalizadas contendo fotos e informações de cada animal nativo.  Após a apresentação das informações sobre as espécies, explicação das regras do jogo e definição das equipes, vencerá cada rodada aqueles que completarem primeiro uma cadeia alimentar.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,5,0
91000002158224,25,2,cursos e oficinas,9,Meio Ambiente,91,Campo Limpo,capital,1,0,outros,,Oficina de Terrários (minijardins em vidros),com canto da horta,uma,thisW,agora,sáb,5,10h30,undefined,"Ideal para pequenos espaços, os minijardins em potes de vidro são terapêuticos, decorativos e fáceis de cuidar, além disso funcionam como um miniecossistema, podendo ser um terrário que possibilita muitos aprendizados. Esta oficina ensina quais plantas escolher, locais adequados, como montar, decorar e cuidar do minijardim. Cada participante levará o seu terrário para casa.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,5,0
91000002155225,25,2,cursos e oficinas,9,Meio Ambiente,91,Campo Limpo,capital,1,0,outros,,Vem cuidar da Horta Viva!,Com Ananias de Oliveira Barbosa,uma,sempre,agora,sempre,7,14h,undefined,"Nessas oficinas o público auxilia no manejo da Horta Viva, aprendendo na prática ações como colheita, poda, adubação, plantio, controle de plantas espontâneas, pragas e doenças e cobertura de solo.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-30 00:00:00,,,5,0
73000004907762,20,2,cursos e oficinas,9,Meio Ambiente,73,Guarulhos,capital,1,0,crianças,Florestar: Áreas Verdes Educadoras - Ações regulares,Caixa de experimentação: Descobrindo plantas,Com Moacyr Turuzawa,uma,thisW,agora,sáb,5,14h,undefined,"Atividade mediada para o público infantil por um agente de educação ambiental com a utilização da caixa de experimentação temática: ""Descobrindo plantas"" nos jardins e canteiros da horta educativa do Sesc Guarulhos. Vamos descobrir juntos alguns dos segredos do Reino Vegetal?",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00,,,5,0
55000004614665,30,2,cursos e oficinas,9,Meio Ambiente,55,Interlagos,capital,0,0,outros,Virada Sustentável,Shibori com tingimento natural,Com Patrícia Muniz,uma,thisW,agora,sáb,5,13h,undefined,"Nessa oficina os participantes aprendem a criar estampas em tecidos com o uso da técnica de shibori e tingimento com corantes naturais. Shibori é uma arte tradicional japonesa utilizada para criação de padrões em tecidos, por meio da sua amarração, torção, prensagem, etc. Com Patrícia Muniz, da MODAcomCiência.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,5,0
93000005869674,20,2,cursos e oficinas,9,Meio Ambiente,93,Jundiaí,interior,0,0,outros,,Recuperando minhas plantas,com Cauã Messinetti,uma,thisW,agora,sáb,5,14h30,undefined,"Nesta atividade falaremos sobre as necessidades básicas da plantas focando em espécies de horta, conversaremos sobre os principais problemas que aparecem nelas, seus motivos e como recuperá-las. Com Cauã Messinetti",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,5,0
72000000549067,40,2,cursos e oficinas,9,Meio Ambiente,72,Mogi Das Cruzes,capital,1,0,outros,,Tijolos de Adobe,Com Sítio Olho D'Água,uma,thisW,agora,sáb,5,10h,undefined,"Vivência de como preparar tijolos de adobe para atender um grupo de 40 pessoas da Conferência Espaços Naturalizados para as Infâncias, junto com a GESC e Instituto Alana. Nos dividiremos em dois grupos, onde um estará junto de uma breve visita mediada no CEA e o outro estará participando da vivência de tijolos de adobe. Com Sítio Olho D'Água",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,5,0
83000003471237,20,2,cursos e oficinas,9,Meio Ambiente,83,Piracicaba,interior,1,0,outros,,Tingimento natural de fios e tecidos naturais,,uma,sempre,agora,sempre,7,10h,undefined,"Aprenda técnicas de tingimento natural de fios e tecido naturais, fazendo tingimentos que não prejudicam o meio ambiente.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00,,,5,0
76000004483257,20,2,cursos e oficinas,9,Meio Ambiente,76,Ribeirão Preto,interior,1,0,outros,,A primavera dentro e fora da gente, Com Luísa Cecília e Luciana Pereira do Projeto Sementeiras,uma,sempre,agora,sempre,7,14h,undefined,"Como a primavera se manifesta dentro e fora da gente? Como é vista pela medicina tradicional chinesa? Quais os problemas de saúde mais comuns nessa estação? Nessa oficina serão apresentados os seguintes preparos para essa estação do ano: os germinados, compressa de três flores (Alecrim, Macela  e Assa peixe), vinagre medicado (Alecrim, Erva botão/Dente de leão e calêndula) e infusão de Mil folhas.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00,,,5,0
96000316993852,15,2,cursos e oficinas,9,Meio Ambiente,96,Sorocaba,interior,1,0,crianças,EcoLab Mirim,Brincar e aprender com a natureza,"Com Marcos Bravin dos Santos, agente de educação ambiental do Sesc Sorocaba",uma,thisW,agora,sáb,5,10h30,undefined,"Inspirada nos ensinamentos de Joseph Cornell, naturalista estadunidense, a vivência busca despertar nas crianças as possibilidades do brincar enquanto prática cotidiana e com elementos simples e inspiradores que a natureza oferece.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00,,,5,0
81000004298535,15,2,cursos e oficinas,9,Meio Ambiente,81,Taubaté,interior,0,0,outros,,Sabonete de ervas e óleos essenciais,"com Suzana da Costa Longo, Aromaterapeuta e produtora de cosméticos naturais e fitoterápicos",uma,thisW,agora,sáb,5,10h30,undefined,"Nesta oficina serão esclarecidas as funções e usos terapêuticos dos óleos essenciais e ervas usados na sua preparação. Apresentação de técnicas de relaxamento associadas ao uso do sabonete. Ao final, cada participante leva o seu para casa.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,5,0
62000007772263,30,3,debates e paletras,10,Saúde,62,Consolação,capital,1,0,outros,,Benzer e medicar: saberes ancestrais coletivos para o corpo e a alma,"Com mediação da socióloga Angelita Garcia, a benzedeira Iya Cristina D'Osun e enfermeira Paula Vieira",uma,thisW,agora,sáb,5,15h,undefined,"Diálogos, linguagem em Libras e materiais impressos e audiovisuais pautarão o direito a saber se cuidar como direito humano ao conhecimento e à informação, partindo da perspectiva dos Valores Civilizatórios Afrobrasileiros.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,1,Tradução em Libras,5,0
85000003192620,100,3,debates e paletras,11,Atividade Física,85,Birigui,interior,0,0,outros,Semana Move,Levantamento de peso olímpico: além da modalidade esportiva,"Com Luiza Dias, atleta de levantamento de peso olímpico e coach de cross training",uma,thisW,agora,sáb,5,15h,undefined,"Nesse bate-papo, a atleta conta sobre sua trajetória na modalidade e reflete sobre a popularização e contribuições do levantamento de peso olímpico nos treinos de condicionamento físico.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,5,0
71000004440012,35,3,debates e paletras,14,Outros,71,Bertioga,interior,0,0,idosos, Festival da Integração,Camarim coletivo,,uma,thisW,agora,sáb,5,07h,undefined,s/i,2023-09-23 00:00:00,2023-09-18 00:00:00,2023-09-24 00:00:00,,,5,0
71000004439936,15,3,debates e paletras,14,Outros,71,Bertioga,interior,0,0,idosos, Festival da Integração,Secretaria Festival da Integração,,uma,thisW,agora,sáb,5,07h,undefined,s/i,2023-09-23 00:00:00,2023-09-18 00:00:00,2023-09-24 00:00:00,,,5,0
57000007241206,40,3,debates e paletras,14,Outros,57,Ipiranga,capital,0,0,outros, Festival da Integração,Festival da Integração,,uma,thisW,agora,sáb,5,10h,undefined,s/i,2023-09-23 00:00:00,2023-09-20 00:00:00,2023-09-24 00:00:00,,,5,0
75000008061425,100,3,debates e paletras,4,Dança,75,Campinas,interior,0,0,outros,BIENAL SESC DE DANÇA - 2023,[BIENAL SESC DE DANÇA] Saberes em Movimento: Memórias do Futuro,,uma,thisW,agora,sáb,5,14h,undefined,s/i,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,1,Tradução em Libras,5,0
88000005137307,20,3,debates e paletras,6,Artes Visuais,88,Santo André,capital,1,0,outros,Inventário de inventores,Clube de arte-leitura de quadrinhos,com Ing Lee e Natália Sierpinski,uma,thisW,agora,sáb,5,11h30,undefined,"A leitura é agregadora. A arte é transformadora. Tendo o encontro como premissa, a mediação deste clube convida os leitores de todas as idades a mergulharem em obras que dialogam com o universo dos quadrinhos. Com Ing Lee e mediação de Natália Sierpinski.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,5,0
68000008318299,80,3,debates e paletras,7,Literatura,68,Belenzinho,capital,1,0,outros,,Leituras de Lá e de Cá: Mediação de Leitura,com a Cia. Oya ô,uma,thisW,agora,sáb,5,13h,undefined,"Crianças,  jovens,  adultos,  idosos  e famílias são convidados a conhecerem, por meio da mediação de leitura de livros infantojuvenis, a diversidade das culturas africanas e afro-diaspóricas.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-10-01 00:00:00,,,5,0
72000000602035,80,3,debates e paletras,7,Literatura,72,Mogi Das Cruzes,capital,1,0,outros,,Pé de Histórias: mediação de leitura,com Volta e Meia,uma,thisW,agora,sáb,5,10h,undefined,"Na alameda da unidade, os educadores da Cia Volta e Meia apresentam uma seleção de livros infantis em um espaço criado para o acolhimento e leitura do acervo do Sesc Mogi das Cruzes, criando pontes entre leitores e livros.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-10-01 00:00:00,,,5,0
72000000602035,80,3,debates e paletras,7,Literatura,72,Mogi Das Cruzes,capital,1,0,outros,,Pé de Histórias: mediação de leitura,com Volta e Meia,uma,thisW,agora,sáb,5,13h30,undefined,"Na alameda da unidade, os educadores da Cia Volta e Meia apresentam uma seleção de livros infantis em um espaço criado para o acolhimento e leitura do acervo do Sesc Mogi das Cruzes, criando pontes entre leitores e livros.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-10-01 00:00:00,,,5,0
76000004412979,20,3,debates e paletras,7,Literatura,76,Ribeirão Preto,interior,1,0,outros,Sopa de Letrinhas,Saberes ancestrais: Narrativas pretas,Com Lorena Ramos,uma,thisW,agora,sáb,5,10h30,undefined,Mediação de leitura e oficina de confecção de bonecas Abayomis.,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-30 00:00:00,,,5,0
96000313277009,20,3,debates e paletras,7,Literatura,96,Sorocaba,interior,1,0,outros,,"Clube Leia Mulheres Sorocaba - As parceiras, de Lya Luft","Com Bruna Bengozi, Mediadora do Leia Mulheres Sorocaba",uma,thisW,agora,sáb,5,10h30,undefined,"Este mês, iremos conversar sobre o livro ""As parceiras"", que marcou a estreia consagradora de Lya Luft na ficção, em 1980.  A obra apresenta uma visão feminina sobre uma família marcada pela loucura, pela morte e por um mundo decadente que a envolve e a desagrega.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,5,0
71000004440568,700,3,debates e paletras,8,Educação,71,Bertioga,interior,0,0,idosos, Festival da Integração,Coordenação de Guias,,uma,thisW,agora,sáb,5,10h,undefined,s/i,2023-09-23 00:00:00,2023-09-20 00:00:00,2023-09-24 00:00:00,,,5,0
73000004988597,40,3,debates e paletras,8,Educação,73,Guarulhos,capital,0,0,idosos,,Festival da Integração,Centro de Férias Bertioga (SP),uma,thisW,agora,sáb,5,09h,undefined,"O Festival da Integração é um evento que acontece no Sesc Bertioga, reunindo pessoas idosas frequentadores das Unidades do Sesc em São Paulo, com a finalidade de consolidar as ações desenvolvidas no Programa Trabalho Social com pessoas Idosas (TSI). Durante os dias do Festival, é oferecida uma programação especial que fortalece os objetivos da ação do Sesc junto a esta população.",2023-09-23 00:00:00,2023-09-20 00:00:00,2023-09-24 00:00:00,,,5,0
93000005816203,20,3,debates e paletras,8,Educação,93,Jundiaí,interior,0,0,outros,Espaço de Brincar,Maternidade(s) em questão,com Caroline Ienne e Mariliz Mazzoni,uma,thisW,agora,sáb,5,10h30,undefined,"Quais os desafios atravessam a vida das mulheres ao exercer o cuidado mãe-filho?   Em uma série de três encontros, tem-se a intenção de debater a maternidade, trazendo discussões importantes sobre o tema.   Encontro 1 Nasce uma mãe, nasce um filho? Encontro 2 Maternidade compulsória: eu faço parte? Encontro 3  Cuida que o filho é teu?  Com Caroline Ienne e Mariliz Mazzoni.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-30 00:00:00,,,5,0
93000005878914,30,3,debates e paletras,8,Educação,93,Jundiaí,interior,0,0,outros,Juventudes,Juventudes e Saúde Mental,com Ardiles Vitor dos Santos,uma,thisW,agora,sáb,5,15h,undefined,"Roda de conversa direcionado a pais, educadores, assistentes sociais, centros de acolhida, sobre saúde mental dos jovens na contemporaneidade, tendo como foco assuntos como lutos e depressões pós pandemia, ansiedade, alterações de humor, dificuldade de socialização e de lidar e reconhecer as próprias emoções.   Com Ardiles Vitor dos Santos, profissional atuante no SUS há 10 anos.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,5,0
78000006699459,50,3,debates e paletras,8,Educação,78,Santos,interior,1,0,outros,,Encontro de Jongueiros Paulista 2023,,uma,thisW,agora,sáb,5,10h,undefined,s/i,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,5,0
56000004958477,45,3,debates e paletras,9,Meio Ambiente,56,Itaquera,capital,1,0,outros,,Bichos da Mata como espaço de mediação para as Infâncias,Com Agentes de Educação Ambiental e Equipe EB,uma,thisW,agora,sáb,5,14h,undefined,"Nesse encontro, as equipes de educadoras e educadores, da área de Sustentabilidade e da área Infantojuvenil, convidam a vivenciar as propostas de atividades voltadas às infâncias desenvolvidas no espaço lúdico Bichos da Mata.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,5,0
72000000575860,30,3,debates e paletras,9,Meio Ambiente,72,Mogi Das Cruzes,capital,0,0,outros,Mosaico de Saberes,Desafios na organização rural em tempos de mudanças climáticas,Com COOPROJUR e COOPAVAT,uma,thisW,agora,sáb,5,14h,undefined,"Durante o bate-papo vamos descobrir quem como é a vida das famílias agricultoras, o que produzem, como produzem e como enfrentam os desafios de compor uma organização rural, e a manutenção da produção e comercialização em tempos difíceis de mudanças climáticas. Com representantes da Cooprojur, Coopavat e extensionistas rurais da CATI.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,1,Tradução em Libras,5,0
91000002154290,900,4,exposições,1,Música,91,Campo Limpo,capital,1,0,outros,,Shows de Encerramento - FELIZS,Festival Literário da Zona Sul,de-ate,sempre,agora,sempre,7,14h,undefined,"Bandas confirmadas para o dia 23, na Praça do Campo Limpo: Candongueiros do Campo Limpo Clarianas- Zona Sul de SP Em Canto e Poesia - Pernambuco  Z'África Brasil- Zona Sul de SP Rapadura Xique-Chico.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,5,0
86000003641063,5000,4,exposições,6,Artes Visuais,86,Araraquara,interior,1,0,outros,Pequenas Pedras Polidas: Azulejaria no Acervo Sesc e Coleções,Pequenas Pedras Polidas: Azulejaria no Acervo Sesc e Coleções,,de-ate,sempre,agora,sempre,7,09h30,undefined,"Uma extensa pesquisa sobre a produção da azulejaria, material visto tanto na arte quanto na arquitetura, como um ""saber fazer"" tradicional do Brasil, resultou em Pequenas Pedras Polidas. A exposição, a partir do Acervo Sesc de Arte, estabelece diálogos com trabalhos de artistas presentes em outras coleções. Curadoria de Yuri Quevedo.",2023-09-23 00:00:00,2023-09-19 00:00:00,2024-01-28 00:00:00,,,5,0
94000005802243,200,4,exposições,6,Artes Visuais,94,Bom Retiro,capital,0,0,outros,Karingana - Presenças negras no livro para as infâncias,Karingana - Presenças negras no livro para as infâncias,,de-ate,sempre,agora,sempre,7,10h,undefined,Um recorte da produção contemporânea de artistas negras e negros brasileiros que se dedicam à ilustração e ao livro ilustrado para as infâncias.,2023-09-23 00:00:00,2023-09-19 00:00:00,2024-01-28 00:00:00,1,Audiodescrição  Recursos Táteis  Tradução em Libras  Audioguia,5,0
86000004145523,100,4,exposições,7,Literatura,86,Araraquara,interior,1,0,outros,,Cartas para terra,"com  grupo escritas de rua de Araraquara,",de-ate,sempre,agora,sempre,7,14h,undefined,"Nesta atividade, que une literatura e  meio ambiente, os frequentadores são convidados a escreverem cartas para a natureza e  para o planeta terra. Quatro escritores munidos de blocos, canetas e de uma máquina de escrever, registrarão as mensagens em papel semente, e, ao final cada pessoa levará seu texto para plantar em casa.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,5,0
56000005089267,200,4,exposições,7,Literatura,56,Itaquera,capital,1,0,outros,,Ilustríssima Ilustradora - Elisa Carareto - A Avó Amarela - Sesc Itaquera,,de-ate,sempre,agora,sempre,7,10h,undefined,"As ilustrações que compõem a intervenção são baseadas nas ilustrações da artista Elisa Carareto, para o o livro ""A Avó Amarela"", de Júlia Medeiros.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-11-18 00:00:00,,,5,0
55000004643807,25,4,exposições,9,Meio Ambiente,55,Interlagos,capital,1,0,crianças,,A Capivara e o Rio,"Contação de histórias relacionada a exposição ""Rios DesCobertos - dos Jerivás aos Pinheiros"" Para Crianças e Suas Famílias",de-ate,sempre,agora,sempre,7,10h30,undefined,"De forma lúdica e simplificada, a equipe do educativo da exposição ""Rios DesCobertos - dos Jerivás aos Pinheiros"", com a ajuda da amiga Capivara, contarão a história do Rio Pinheiros. Essa mediação, também tem como objetivo a conscientização sobre a preservação dos nossos rios e das florestas.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-12-09 00:00:00,,,5,0
94000006222449,291,5,filmes,5,Cinema,94,Bom Retiro,capital,1,0,outros,Cine Meninada,Cine Meninada - Sessão de Curtas,"Direção de Cassandra Reis, Luísa Copetti, David Reeks e Luíza Campos",uma,thisW,agora,sáb,5,12h,undefined,"Dir. Cassandra Reis, Luísa Copetti, David Reeks, Luíza Campos, BRA, 41 min. Seleção de curtas de ficção e animação para todos os públicos, com exibição dos filmes ""Lé com Cré"", ""Meu Nome É Maalum"", ""Disque Quilombola"" e ""Próxima"".",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,5,0
59000000722045,279,5,filmes,5,Cinema,59,Cinesesc,capital,0,0,outros,,ESTRANHA FORMA DE VIDA + ENTREVISTA ALMODÓVAR,"Pedro Almodóvar, Espanha/França, 2023, 86', ficção",uma,thisW,agora,sáb,5,15h30,undefined,"A trama gira em torno de dois pistoleiros e ex-amantes que se reencontram após um quarto de século, resultando em momentos tanto ternos quanto emocionantes.  A exibição do filme será seguida de uma entrevista inédita, gravada com o próprio Almodóvar exclusivamente para os cinemas, conduzida por Anna Bogutskaya.",2023-09-23 00:00:00,2023-09-18 00:00:00,2023-09-27 00:00:00,1,Audiodescrição  Tradução em Libras  Closed Caption,5,0
52000005476532,25,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,crianças,Semana Move,"Capuêra Angola Pequena, Filha da Natureza.",Semana Move,uma,thisW,agora,sáb,5,11h,undefined,Atividade de capoeira voltada para os pequenos até 6 anos de idade e seus responsáveis. A proposta é vivenciar a capoeira sem a necessidade de acrobacias. Ao longo das aulas os participantes percebem que estão realizando a movimentação com naturalidade sem necessidade de um corpo atlético. Serão 4 encontros sendo que no último teremos a confecção de um berimbau.,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-10-01 00:00:00,,,5,0
52000005607868,15,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,crianças,Semana Move,Jogos e Brincadeiras na Escalada,Com Educadores do Sesc 24 de Maio,uma,sempre,agora,sempre,7,11h30,undefined,"Atividades recreativas para introdução à modalidade escalada, para crianças de 6 a 11 anos.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-10-01 00:00:00,,,5,0
52000005463045,300,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,crianças,Semana Move,Kin-Ball,Semana Move,uma,thisW,agora,sáb,5,16h,undefined,"O Kin-ball é um esporte diferente, ainda não muito comum no Brasil. Seu grande diferencial é que é disputado com uma bola gigante com 1,2 metros de diâmetro, três equipes em quadras e não há gols. O objetivo é não deixar a bola cair no chão.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-10-08 00:00:00,,,5,0
52000005558015,30,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,outros,,Curso Modular de Triatlo,com educadoras(es) do Sesc 24 de Maio,de-ate,sempre,agora,sempre,7,09h30,undefined,Curso Modular Adulto de Triatlo com a equipe de educadoras(es) do Sesc 24 de Maio.,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-12-30 00:00:00,,,5,0
52000005365095,80,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,outros,Corpo Consciente,Corpo Consciente: Movimento Somático,Com Luciana Hoppe,uma,sempre,agora,sempre,7,11h30,undefined,"Neste ciclo o público é convidado a experimentar movimentos inspirados na abordagem somática do BMC (Body-Mind Centering ), com práticas que envolvem o reconhecimento aprofundado das estruturas corporais, promovendo a reorganização corporal em movimento.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-30 00:00:00,,,5,0
52000005476514,50,6,atividade física,11,Atividade Física,52,24 De Maio,capital,1,0,outros,Semana Move,"Vôlei com Marcelo NEGRÃO, medalhista de ouro nas Olimpíadas de Barcelona",Semana Move,uma,thisW,agora,sáb,5,09h30,undefined,O medalhista Olímpico Marcelo Negrão e técnico do time de vôlei da Rede Cuca da Superliga convida o público para um treino seguido de bate-papo.,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,5,0
86000004012447,500,6,atividade física,11,Atividade Física,86,Araraquara,interior,0,0,crianças,Semana Move,Clínica de Judô com Alana Maldonado,,uma,sempre,agora,sempre,7,09h,undefined,s/i,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,5,0
65000003486972,20,6,atividade física,11,Atividade Física,65,Av. Paulista,capital,0,0,outros,,Pilates Solo - 23/9 - 14h,com educadores(as) de atividades físicas do Sesc Avenida Paulista.,uma,thisW,agora,sáb,5,14h,undefined,"Prática corporal, baseada no trabalho de força, concentração, controle, fluidez de movimento, precisão e respiração, com exercícios realizados no solo e com acessórios.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,5,0
65000003486840,40,6,atividade física,11,Atividade Física,65,Av. Paulista,capital,1,0,outros,,Mobilize-se,com educadores(as) de atividades físicas do Sesc Avenida Paulista,uma,sempre,agora,sempre,7,10h10,undefined,Prática corporal que visa trabalhar a mobilidade articular.,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-30 00:00:00,,,5,0
65000003564260,50,6,atividade física,11,Atividade Física,65,Av. Paulista,capital,1,0,outros,Semana Move,Maratona de Aulas em Grupo da GMF,"Com Educadores(as) de Atividades Físicas do SESC Av. Paulista e as DJ's Agyper, Carlu, Carina Wonder, Camis Lover.",uma,sempre,agora,sempre,7,10h,undefined,Maratona de Aulas em Grupo do Programa Ginástica Multifuncional com o objetivo de  promover o desenvolvimento de habilidades motoras e de capacidades físicas de forma equilibrada.,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00,,,5,0
80000005193459,20,6,atividade física,11,Atividade Física,80,Bauru,interior,0,0,crianças,Negras Narrativas,Movimentação de Capoeira,"Com Mestre Tico, artesão e mestre de Capoeira dos Angoleiros do Sertão.",uma,sempre,agora,sempre,7,15h,undefined,"Através das movimentações características da Capoeira Angola, participantes conhecem as possibilidades de seus corpos na interação com outras pessoas e aprendem aspectos da cultura afro-brasileira.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-30 00:00:00,,,5,0
68000008775840,20,6,atividade física,11,Atividade Física,68,Belenzinho,capital,0,0,outros,,Aula aberta de beach tennis,com educadores do sesc Belenzinho,uma,sempre,agora,sempre,7,09h30,undefined,Aula aberta de beach tennis com o fornecimento de materiais onde serão ensinados os fundamentos e as regras básicas da modalidade.,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-12-16 00:00:00,,,5,0
68000008765275,25,6,atividade física,11,Atividade Física,68,Belenzinho,capital,0,0,outros,Semana Move,Residência Skate - Palco,com Brasil Skate Camp,uma,thisW,agora,sáb,5,13h,undefined,"No projeto residência skate, os participantes poderão aprender e ter noções básicas para fazer de obstáculos para difusão da modalidade skate, com objetivo de replicar esses conhecimentos nas suas comunidades.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,5,0
68000008733568,60,6,atividade física,11,Atividade Física,68,Belenzinho,capital,1,0,outros,Semana Move,Funk para todes,Com Lilian Martins e Munique Costa,uma,sempre,agora,sempre,7,15h30,undefined,"MEXENDO O QUADRIL tem por interesse despertar caminhos de estudos, estimular e provocar as pessoas a perceber e se aproximar de uma expressão singular, potencializando uma consciência corporal e domínio sobre seus movimentos.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-30 00:00:00,,,5,0
68000008885798,60,6,atividade física,11,Atividade Física,68,Belenzinho,capital,1,0,outros,Semana Move,Hatha Yoga,Com Tainá Antônio,uma,thisW,agora,sáb,5,15h30,undefined,"O hatha yoga é um sistema tradicional de yoga  de origem Indiana e deu origem à diversas outras linhas de yoga mais contemporâneas. Em nossa prática de hatha yoga incorporamos os mantras, as posturas (ásanas), exercícios de respiração (pranayamas) e relaxamento .",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,5,0
68000008733596,60,6,atividade física,11,Atividade Física,68,Belenzinho,capital,1,0,outros,Semana Move,Sarrayoga,Com Tainá Antônio,uma,thisW,agora,sáb,5,11h,undefined,"Metodologia marginal de prática que aproximou o Yoga às favelas e periferias do Rio de Janeiro mostrando a confluência entre as posturas de yoga e os movimentos do funk e outros ritmos africanos. Durantes as aulas de sarrayoga Tainá Antonio busca ativar o quadril, soltar o corpo livremente e sorrir ao som do funk, afrobeat e pagodão baiano.",2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,5,0
