id,lugares,cod_formato,formato,cod_categoria,categoria,cod_uo,unidade,regiao,gratis,ingresso,publico,projeto,nome,complemento,exibirdatas,tempo,tempoF,dia_da_semana,weekday,hora,destaque,data_sessao,datainicial,datafinal,tem,dispositivo,online,data.periodo
85000003210085,20,2,cursos e oficinas,6,Artes Visuais,85,Birigui,interior,0,0,outros,,Porta Chaves,Com karina Idalgo,uma,thisW,agora,sáb,5,14h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,tarde
86000004097488,60,2,cursos e oficinas,6,Artes Visuais,86,Araraquara,interior,1,0,outros,,Pintura de Bonecões,"Com Paulo Farah André, arte-educador, ator, diretor e cenógrafo",uma,thisW,agora,sáb,5,14h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00,,,0,tarde
91000002182176,20,2,cursos e oficinas,6,Artes Visuais,91,Campo Limpo,capital,0,0,jovens,Juventudes,Grafitagens,com Ogbá,uma,thisW,agora,sáb,5,15h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00,,,0,tarde
94000006272967,30,2,cursos e oficinas,6,Artes Visuais,94,Bom Retiro,capital,0,0,outros,,Livro Pop-Up Ilustrado,Com equipe educativa do Espaço de Tecnologias e Artes,de-ate,sempre,agora,sempre,7,13h30,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-10-28 00:00:00,,,0,tarde
96000317041059,12,2,cursos e oficinas,6,Artes Visuais,96,Sorocaba,interior,1,0,crianças,,Tear retangular de papelão,"Com Célia Harumi, educadora de tecnologias e artes",uma,thisW,agora,sáb,5,14h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,tarde
96000317405486,25,2,cursos e oficinas,7,Literatura,96,Sorocaba,interior,0,0,outros,,Enciclopédia de saberes locais,com Renata Cruz e Laura Gorski,de-ate,sempre,agora,sempre,7,14h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-10-22 00:00:00,,,0,tarde
53000006246749,25,2,cursos e oficinas,8,Educação,53,Santana,capital,0,0,jovens,Juventudes,Juventudes,,primeira,thisW,agora,sáb,5,13h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-11-11 00:00:00,,,0,tarde
55000004530510,40,2,cursos e oficinas,8,Educação,55,Interlagos,capital,0,0,outros,,Marketing Digital para Pequenos Negócios,Com Bora Lá! Agência de Comunicação Popular,primeira,thisW,agora,sáb,5,10h30,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-10-07 00:00:00,,,0,manhã
57000007484963,15,2,cursos e oficinas,8,Educação,57,Ipiranga,capital,1,0,crianças,Curumim,CURUMININICES - Klaban,com educadores do Curumim,de-ate,sempre,agora,sempre,7,12h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00,,,0,tarde
58000006911763,20,2,cursos e oficinas,8,Educação,58,Pinheiros,capital,0,0,outros,,Bordadoletas,com Coletivo Meio Fio,uma,thisW,agora,sáb,5,15h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00,,,0,tarde
66000017340245,20,2,cursos e oficinas,8,Educação,66,Vila Mariana,capital,0,0,jovens,,Curso de Teatro para Jovens,com  Gustavo Guimarães Gonçalves e Thauana Garcia,primeira,thisW,agora,sáb,5,14h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-12-02 00:00:00,,,0,tarde
70000005733396,15,2,cursos e oficinas,8,Educação,70,Santo Amaro,capital,0,0,outros,,Linha na Agulha - modulo 1,,primeira,thisW,agora,sáb,5,10h15,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-30 00:00:00,,,0,manhã
73000004843041,30,2,cursos e oficinas,8,Educação,73,Guarulhos,capital,0,0,outros,,Oficina de Contação de História,como ferramenta para Educação em Direitos Humanos - com GTEDH,de-ate,sempre,agora,sempre,7,13h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,tarde
76000004404888,30,2,cursos e oficinas,8,Educação,76,Ribeirão Preto,interior,0,0,crianças,,Um Quintal para criar e brincar,,de-ate,sempre,agora,sempre,7,14h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-12-10 00:00:00,,,0,tarde
76000003959246,10,2,cursos e oficinas,8,Educação,76,Ribeirão Preto,interior,0,0,outros,,Decoração afetiva - Redoma de Flores,"Com Natalia Nadaleto, de A Casa da Tita",uma,thisW,agora,sáb,5,10h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,manhã
77000313112007,15,2,cursos e oficinas,8,Educação,77,S. J. Campos,interior,0,0,outros,,"Autorretrato: fotografia, audiovisual, memória, identidade e território",Com Cadu de Castro e Júnior Castro,primeira,thisW,agora,sáb,5,09h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00,,,0,manhã
79000003173155,12,2,cursos e oficinas,8,Educação,79,Catanduva,interior,1,0,outros,Lab Valoriza,Lab Valoriza,"com David Yauri, educador em Tecnologias e Artes",primeira,thisW,agora,sáb,5,14h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,tarde
84000005250411,20,2,cursos e oficinas,8,Educação,84,Rio Preto,interior,1,0,outros,Arteria,Pintura Mágica,Com Educadores Infantojuvenis,uma,thisW,agora,sáb,5,14h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,tarde
88000005130474,20,2,cursos e oficinas,8,Educação,88,Santo André,capital,0,0,outros,Cursos e Oficinas 2023,ABC Território Criativo - Design e produção digital para artesãos,Com ContraFluxo,primeira,thisW,agora,sáb,5,10h30,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-11-11 00:00:00,,,0,manhã
89000001089791,60,2,cursos e oficinas,8,Educação,89,CPF,capital,0,0,outros,Gestão Cultural,Curso Sesc de Gestão Cultural 2023 - Arte e contemporaneidade,Com Claudinei Roberto _ suzenalson Kanindé,primeira,thisW,agora,sáb,5,10h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,manhã
55000004614665,30,2,cursos e oficinas,9,Meio Ambiente,55,Interlagos,capital,0,0,outros,Virada Sustentável,Shibori com tingimento natural,Com Patrícia Muniz,uma,thisW,agora,sáb,5,13h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,tarde
68000008459839,16,2,cursos e oficinas,9,Meio Ambiente,68,Belenzinho,capital,0,0,outros,,Curso Prático de Moda e Upcycling,com Tattiane Marques,primeira,thisW,agora,sáb,5,14h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-10-14 00:00:00,,,0,tarde
71000004149518,20,2,cursos e oficinas,9,Meio Ambiente,71,Bertioga,interior,1,0,outros,Núcleo de Estudos da Natureza,Abelhas sem Ferrão e Meliponicultura: conhecer para preservar,,primeira,thisW,agora,sáb,5,14h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-30 00:00:00,,,0,tarde
72000000549067,40,2,cursos e oficinas,9,Meio Ambiente,72,Mogi Das Cruzes,capital,1,0,outros,,Tijolos de Adobe,Com Sítio Olho D'Água,uma,thisW,agora,sáb,5,10h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,manhã
73000004907762,20,2,cursos e oficinas,9,Meio Ambiente,73,Guarulhos,capital,1,0,crianças,Florestar: Áreas Verdes Educadoras - Ações regulares,Caixa de experimentação: Descobrindo plantas,Com Moacyr Turuzawa,uma,thisW,agora,sáb,5,14h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00,,,0,tarde
76000004483257,20,2,cursos e oficinas,9,Meio Ambiente,76,Ribeirão Preto,interior,1,0,outros,,A primavera dentro e fora da gente, Com Luísa Cecília e Luciana Pereira do Projeto Sementeiras,de-ate,sempre,agora,sempre,7,14h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00,,,0,tarde
80000005120260,15,2,cursos e oficinas,9,Meio Ambiente,80,Bauru,interior,0,0,outros,,Orquídeas para iniciantes,"Com Reinaldo Reche, arquiteto e orquidófilo.",primeira,thisW,agora,sáb,5,10h30,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-10-07 00:00:00,,,0,manhã
81000004298535,15,2,cursos e oficinas,9,Meio Ambiente,81,Taubaté,interior,0,0,outros,,Sabonete de ervas e óleos essenciais,"com Suzana da Costa Longo, Aromaterapeuta e produtora de cosméticos naturais e fitoterápicos",uma,thisW,agora,sáb,5,10h30,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,manhã
85000003166129,25,2,cursos e oficinas,9,Meio Ambiente,85,Birigui,interior,0,0,outros,,Jogo Ecológico da Cadeia Alimentar,"Com Marcelo Oliveira, agente de educação ambiental",uma,thisW,agora,sáb,5,15h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,tarde
91000002158224,25,2,cursos e oficinas,9,Meio Ambiente,91,Campo Limpo,capital,1,0,outros,,Oficina de Terrários (minijardins em vidros),com canto da horta,uma,thisW,agora,sáb,5,10h30,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,manhã
91000002155225,25,2,cursos e oficinas,9,Meio Ambiente,91,Campo Limpo,capital,1,0,outros,,Vem cuidar da Horta Viva!,Com Ananias de Oliveira Barbosa,de-ate,sempre,agora,sempre,7,14h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-30 00:00:00,,,0,tarde
93000005869674,20,2,cursos e oficinas,9,Meio Ambiente,93,Jundiaí,interior,0,0,outros,,Recuperando minhas plantas,com Cauã Messinetti,uma,thisW,agora,sáb,5,14h30,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,tarde
96000316993852,15,2,cursos e oficinas,9,Meio Ambiente,96,Sorocaba,interior,1,0,crianças,EcoLab Mirim,Brincar e aprender com a natureza,"Com Marcos Bravin dos Santos, agente de educação ambiental do Sesc Sorocaba",uma,thisW,agora,sáb,5,10h30,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00,,,0,manhã
62000007772263,30,3,debates e paletras,10,Saúde,62,Consolação,capital,1,0,outros,,Benzer e medicar: saberes ancestrais coletivos para o corpo e a alma,"Com mediação da socióloga Angelita Garcia, a benzedeira Iya Cristina D'Osun e enfermeira Paula Vieira",uma,thisW,agora,sáb,5,15h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,1,Tradução em Libras,0,tarde
85000003192620,100,3,debates e paletras,11,Atividade Física,85,Birigui,interior,0,0,outros,Semana Move,Levantamento de peso olímpico: além da modalidade esportiva,"Com Luiza Dias, atleta de levantamento de peso olímpico e coach de cross training",uma,thisW,agora,sáb,5,15h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,tarde
57000007241206,40,3,debates e paletras,14,Outros,57,Ipiranga,capital,0,0,outros, Festival da Integração,Festival da Integração,,uma,thisW,agora,sáb,5,10h,undefined,2023-09-23 00:00:00,2023-09-21 00:00:00,2023-09-24 00:00:00,,,0,manhã
71000004440012,35,3,debates e paletras,14,Outros,71,Bertioga,interior,0,0,idosos, Festival da Integração,Camarim coletivo,,uma,thisW,agora,sáb,5,07h,undefined,2023-09-23 00:00:00,2023-09-21 00:00:00,2023-09-24 00:00:00,,,0,manhã
71000004439936,15,3,debates e paletras,14,Outros,71,Bertioga,interior,0,0,idosos, Festival da Integração,Secretaria Festival da Integração,,uma,thisW,agora,sáb,5,07h,undefined,2023-09-23 00:00:00,2023-09-21 00:00:00,2023-09-24 00:00:00,,,0,manhã
75000008061425,100,3,debates e paletras,4,Dança,75,Campinas,interior,0,0,outros,BIENAL SESC DE DANÇA - 2023,[BIENAL SESC DE DANÇA] Saberes em Movimento: Memórias do Futuro,,uma,thisW,agora,sáb,5,14h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,1,Tradução em Libras,0,tarde
88000005137307,20,3,debates e paletras,6,Artes Visuais,88,Santo André,capital,1,0,outros,Inventário de inventores,Clube de arte-leitura de quadrinhos,com Ing Lee e Natália Sierpinski,uma,thisW,agora,sáb,5,11h30,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,manhã
68000008318299,80,3,debates e paletras,7,Literatura,68,Belenzinho,capital,1,0,outros,,Leituras de Lá e de Cá: Mediação de Leitura,com a Cia. Oya ô,uma,thisW,agora,sáb,5,13h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-10-01 00:00:00,,,0,tarde
72000000602035,80,3,debates e paletras,7,Literatura,72,Mogi Das Cruzes,capital,1,0,outros,,Pé de Histórias: mediação de leitura,com Volta e Meia,uma,thisW,agora,sáb,5,10h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-10-01 00:00:00,,,0,manhã
72000000602035,80,3,debates e paletras,7,Literatura,72,Mogi Das Cruzes,capital,1,0,outros,,Pé de Histórias: mediação de leitura,com Volta e Meia,uma,thisW,agora,sáb,5,13h30,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-10-01 00:00:00,,,0,tarde
76000004412979,20,3,debates e paletras,7,Literatura,76,Ribeirão Preto,interior,1,0,outros,Sopa de Letrinhas,Saberes ancestrais: Narrativas pretas,Com Lorena Ramos,uma,thisW,agora,sáb,5,10h30,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-30 00:00:00,,,0,manhã
96000313277009,20,3,debates e paletras,7,Literatura,96,Sorocaba,interior,1,0,outros,,"Clube Leia Mulheres Sorocaba - As parceiras, de Lya Luft","Com Bruna Bengozi, mediadora do Leia Mulheres Sorocaba",uma,thisW,agora,sáb,5,10h30,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,manhã
71000004440568,700,3,debates e paletras,8,Educação,71,Bertioga,interior,0,0,idosos, Festival da Integração,Coordenação de Guias,,uma,thisW,agora,sáb,5,10h,undefined,2023-09-23 00:00:00,2023-09-21 00:00:00,2023-09-24 00:00:00,,,0,manhã
73000004988597,40,3,debates e paletras,8,Educação,73,Guarulhos,capital,0,0,idosos,,Festival da Integração,Centro de Férias Bertioga (SP),uma,thisW,agora,sáb,5,09h,undefined,2023-09-23 00:00:00,2023-09-21 00:00:00,2023-09-24 00:00:00,,,0,manhã
78000006699459,50,3,debates e paletras,8,Educação,78,Santos,interior,1,0,outros,,Encontro de Jongueiros Paulista 2023,,uma,thisW,agora,sáb,5,10h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,manhã
93000005816203,20,3,debates e paletras,8,Educação,93,Jundiaí,interior,0,0,outros,Espaço de Brincar,Maternidade(s) em questão,com Caroline Ienne e Mariliz Mazzoni,uma,thisW,agora,sáb,5,10h30,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-30 00:00:00,,,0,manhã
93000005878914,30,3,debates e paletras,8,Educação,93,Jundiaí,interior,0,0,outros,Juventudes,Juventudes e Saúde Mental,com Ardiles Vitor dos Santos,uma,thisW,agora,sáb,5,15h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,tarde
56000004958477,45,3,debates e paletras,9,Meio Ambiente,56,Itaquera,capital,1,0,outros,,Bichos da Mata como espaço de mediação para as Infâncias,Com Agentes de Educação Ambiental e Equipe EB,uma,thisW,agora,sáb,5,14h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,tarde
72000000575860,30,3,debates e paletras,9,Meio Ambiente,72,Mogi Das Cruzes,capital,0,0,outros,Mosaico de Saberes,Desafios na organização rural em tempos de mudanças climáticas,Com COOPROJUR e COOPAVAT,uma,thisW,agora,sáb,5,14h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,1,Tradução em Libras,0,tarde
91000002154290,900,4,exposições,1,Música,91,Campo Limpo,capital,1,0,outros,,Shows de Encerramento - FELIZS,Festival Literário da Zona Sul,de-ate,sempre,agora,sempre,7,14h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,tarde
67000002793506,25,4,exposições,6,Artes Visuais,67,São Caetano,capital,0,0,outros,Na Palma da Mão: exposição ateliê,Visita mediada à exposição Na Palma da Mão,,de-ate,sempre,agora,sempre,7,10h,undefined,2023-09-23 00:00:00,2023-09-21 00:00:00,2023-11-25 00:00:00,,,0,manhã
56000005089267,200,4,exposições,7,Literatura,56,Itaquera,capital,1,0,outros,,Ilustríssima Ilustradora - Elisa Carareto - A Avó Amarela - Sesc Itaquera,,de-ate,sempre,agora,sempre,7,10h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-11-18 00:00:00,,,0,manhã
86000004145523,100,4,exposições,7,Literatura,86,Araraquara,interior,1,0,outros,,Cartas para terra,"com  grupo escritas de rua de Araraquara,",de-ate,sempre,agora,sempre,7,14h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,tarde
55000004643807,25,4,exposições,9,Meio Ambiente,55,Interlagos,capital,1,0,crianças,,A Capivara e o Rio,"Contação de histórias relacionada a exposição ""Rios DesCobertos - dos Jerivás aos Pinheiros"" Para Crianças e Suas Famílias",de-ate,sempre,agora,sempre,7,11h30,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-12-09 00:00:00,,,0,manhã
59000000722045,279,5,filmes,5,Cinema,59,Cinesesc,capital,0,0,outros,,ESTRANHA FORMA DE VIDA + ENTREVISTA ALMODÓVAR,"Pedro Almodóvar, Espanha/França, 2023, 86', ficção",uma,thisW,agora,sáb,5,15h30,undefined,2023-09-23 00:00:00,2023-09-21 00:00:00,2023-09-27 00:00:00,1,Audiodescrição  Tradução em Libras  Closed Caption,0,tarde
94000006222449,291,5,filmes,5,Cinema,94,Bom Retiro,capital,1,0,outros,Cine Meninada,Cine Meninada - Sessão de Curtas,"Direção de Cassandra Reis, Luísa Copetti, David Reeks e Luíza Campos",uma,thisW,agora,sáb,5,12h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,tarde
52000005476532,25,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,crianças,Semana Move,"Capuêra Angola Pequena, Filha da Natureza.",Semana MOVE,uma,thisW,agora,sáb,5,11h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-10-01 00:00:00,,,0,manhã
52000005607868,15,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,crianças,Semana Move,Jogos e Brincadeiras na Escalada,Com Educadores do Sesc 24 de Maio,uma,thisW,agora,sáb,5,11h30,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-10-01 00:00:00,,,0,manhã
52000005607868,15,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,crianças,Semana Move,Jogos e Brincadeiras na Escalada,Com Educadores do Sesc 24 de Maio,uma,thisW,agora,sáb,5,15h30,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-10-01 00:00:00,,,0,tarde
52000005463045,300,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,crianças,Semana Move,Kin-Ball,Semana MOVE,uma,thisW,agora,sáb,5,16h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-10-08 00:00:00,,,0,tarde
52000005558015,30,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,outros,,Curso Modular de Triatlo,com educadoras(es) do Sesc 24 de Maio,de-ate,sempre,agora,sempre,7,09h30,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-12-30 00:00:00,,,0,manhã
52000005365095,80,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,outros,Corpo Consciente,Corpo Consciente: Movimento Somático,Com Luciana Hoppe,uma,thisW,agora,sáb,5,11h30,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-30 00:00:00,,,0,manhã
52000005476514,50,6,atividade física,11,Atividade Física,52,24 De Maio,capital,1,0,outros,Semana Move,"Vôlei com Marcelo NEGRÃO, medalhista de ouro nas Olimpíadas de Barcelona",Semana MOVE,uma,thisW,agora,sáb,5,09h30,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,manhã
53000006109398,30,6,atividade física,11,Atividade Física,53,Santana,capital,1,0,outros,Semana Move,Boxe,Com Sérgio Sakumoto,de-ate,sempre,agora,sempre,7,10h30,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-30 00:00:00,,,0,manhã
53000006109362,30,6,atividade física,11,Atividade Física,53,Santana,capital,1,0,outros,Semana Move,Danças Urbanas,MOVE ZEN,de-ate,sempre,agora,sempre,7,16h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-30 00:00:00,,,0,tarde
56000005071635,200,6,atividade física,11,Atividade Física,56,Itaquera,capital,0,0,crianças,Semana Move,Aulas Abertas de bike e patins,Semana MOVE,de-ate,sempre,agora,sempre,7,10h30,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-10-01 00:00:00,,,0,manhã
56000005072267,200,6,atividade física,11,Atividade Física,56,Itaquera,capital,0,0,crianças,Semana Move,Aulas Abertas de Skate,Semana MOVE,de-ate,sempre,agora,sempre,7,14h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-10-01 00:00:00,,,0,tarde
56000004956181,100,6,atividade física,11,Atividade Física,56,Itaquera,capital,0,0,outros,,Programa de Ginástica Multifuncional - Turma Tarde,Quarta 13h00  Quinta 13h00  Sexta 13h00  Sabado 09h30 - A partir de 12 anos,de-ate,sempre,agora,sempre,7,09h30,undefined,2023-09-23 00:00:00,2023-09-21 00:00:00,2023-12-30 00:00:00,,,0,manhã
56000005075800,200,6,atividade física,11,Atividade Física,56,Itaquera,capital,0,0,outros,Semana Move,Clínica esportiva com Mahmoud Abdul-Rauf,Semana MOVE,de-ate,sempre,agora,sempre,7,14h45,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,tarde
56000005083715,100,6,atividade física,11,Atividade Física,56,Itaquera,capital,0,0,outros,Semana Move,Hidroanimação,SEMANA MOVE 2023,de-ate,sempre,agora,sempre,7,14h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-10-01 00:00:00,,,0,tarde
57000007314653,30,6,atividade física,11,Atividade Física,57,Ipiranga,capital,0,0,outros,Corpo em Movimento,Corpo em Movimento  Sotaques do Corpo Brasileiro,com Alisson Lima,de-ate,sempre,agora,sempre,7,14h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,tarde
57000007440897,100,6,atividade física,11,Atividade Física,57,Ipiranga,capital,0,0,outros,Semana Move,Aulão de Basquetebol,Com o coletivo Rachão de Basquete Feminino,uma,thisW,agora,sáb,5,14h30,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,tarde
58000006840652,45,6,atividade física,11,Atividade Física,58,Pinheiros,capital,1,0,outros,,Práticas Corporais,Com educadores Sesc,uma,thisW,agora,sáb,5,10h30,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,manhã
62000007880304,50,6,atividade física,11,Atividade Física,62,Consolação,capital,0,0,outros,Sábados de Yoga,Iyengar Yoga,Com Vanessa Bonilha,de-ate,sempre,agora,sempre,7,10h15,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-30 00:00:00,,,0,manhã
62000007459049,35,6,atividade física,11,Atividade Física,62,Consolação,capital,0,0,outros,Sesc Delas,Clínica de Handebol para Mulheres,Com educadores(as) do Sesc,de-ate,sempre,agora,sempre,7,10h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,manhã
62000007382667,30,6,atividade física,11,Atividade Física,62,Consolação,capital,1,0,outros,,Treino para Águas Abertas,Com educadores(as) do Sesc,de-ate,sempre,agora,sempre,7,15h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-11-25 00:00:00,,,0,tarde
62000007835215,40,6,atividade física,11,Atividade Física,62,Consolação,capital,1,0,outros,Clínicas de Lutas,Boxe,Com Valdemar Mendes,de-ate,sempre,agora,sempre,7,16h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-30 00:00:00,,,0,tarde
63000013537810,200,6,atividade física,11,Atividade Física,63,Pompeia,capital,0,0,outros,Semana Move,Arena esporte e tecnologia,com Plenitude Bem Estar e Zaxistools,de-ate,sempre,agora,sempre,7,10h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-10-01 00:00:00,,,0,manhã
63000013704000,50,6,atividade física,11,Atividade Física,63,Pompeia,capital,1,0,outros,,Aula aberta de Alongamento,Com educadores do Sesc Pompeia,uma,thisW,agora,sáb,5,11h30,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-30 00:00:00,,,0,manhã
64000004953335,50,6,atividade física,11,Atividade Física,64,Carmo,capital,1,0,outros,Semana Move,Festival Esportivo no Centro Esportivo Mooca,no Centro Esportivo da Mooca,uma,thisW,agora,sáb,5,09h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,manhã
65000003486972,20,6,atividade física,11,Atividade Física,65,Av. Paulista,capital,0,0,outros,,Pilates Solo - 23/9 - 14h,com educadores(as) de atividades físicas do Sesc Avenida Paulista.,uma,thisW,agora,sáb,5,14h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-23 00:00:00,,,0,tarde
65000003486840,40,6,atividade física,11,Atividade Física,65,Av. Paulista,capital,1,0,outros,,Mobilize-se,com educadores(as) de atividades físicas do Sesc Avenida Paulista,uma,thisW,agora,sáb,5,10h10,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-30 00:00:00,,,0,manhã
65000003564260,50,6,atividade física,11,Atividade Física,65,Av. Paulista,capital,1,0,outros,Semana Move,Maratona de Aulas em Grupo da GMF,"Com Educadores(as) de Atividades Físicas do SESC Av. Paulista e as DJ's Agyper, Carlu, Carina Wonder, Camis Lover.",de-ate,sempre,agora,sempre,7,10h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-24 00:00:00,,,0,manhã
66000016748994,100,6,atividade física,11,Atividade Física,66,Vila Mariana,capital,0,0,crianças,Semana Move,Nado Artístico,Vivência e exploração do fluir dos movimentos na água,uma,thisW,agora,sáb,5,13h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-10-01 00:00:00,1,Tradução em Libras,0,tarde
66000017457928,100,6,atividade física,11,Atividade Física,66,Vila Mariana,capital,0,0,outros,Semana Move,Dança e Movimento Consciente,Com Fernanda Mota,de-ate,sempre,agora,sempre,7,19h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-30 00:00:00,,,0,noite
67000002851404,1000,6,atividade física,11,Atividade Física,67,São Caetano,capital,0,0,outros,Semana Move,Move Criança: PAINEL DAS CORES EM MOVIMENTO,com Fabrício Urbaneja,de-ate,sempre,agora,sempre,7,09h,undefined,2023-09-23 00:00:00,2023-09-23 00:00:00,2023-09-30 00:00:00,,,0,manhã
