id,lugares,cod_formato,formato,cod_categoria,categoria,cod_uo,unidade,regiao,gratis,ingresso,publico,projeto,nome,complemento,exibirdatas,tempo,tempoF,dia_da_semana,weekday,hora,destaque,data_sessao,datainicial,datafinal,tem,dispositivo,online,turno
52000004984993,20,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,outros,,Esporte Adulto - Escalada,Terca 19h  Quinta 19h - A partir de 16 anos,de-ate,sempre,proxima,sempre,7,19h,undefined,2023-10-05 00:00:00,2023-01-03 00:00:00,2023-12-28 00:00:00,,,0,noite
52000004985635,25,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,idosos,,Esporte para Idosos,Quarta 09h30  Sexta 09h30 - A partir de 60 anos,de-ate,sempre,agora,sempre,7,09h30,undefined,2023-09-29 00:00:00,2023-01-04 00:00:00,2023-12-29 00:00:00,,,0,manhã
52000004985635,25,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,idosos,,Esporte para Idosos,Quarta 09h30  Sexta 09h30 - A partir de 60 anos,de-ate,sempre,proxima,sempre,7,09h30,undefined,2023-10-04 00:00:00,2023-01-04 00:00:00,2023-12-29 00:00:00,,,0,manhã
52000004985849,18,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,outros,,Práticas Aquáticas,Quarta 19h  Sexta 19h - A partir de 12 anos,de-ate,sempre,agora,sempre,7,19h,undefined,2023-09-29 00:00:00,2023-01-04 00:00:00,2023-12-29 00:00:00,,,0,noite
52000004985849,18,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,outros,,Práticas Aquáticas,Quarta 19h  Sexta 19h - A partir de 12 anos,de-ate,sempre,proxima,sempre,7,19h,undefined,2023-10-04 00:00:00,2023-01-04 00:00:00,2023-12-29 00:00:00,,,0,noite
52000004986063,36,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,outros,,Condicionamento Físico Aquático,Quarta 09h15  Sexta 09h15 - A partir de 12 anos,de-ate,sempre,agora,sempre,7,09h15,undefined,2023-09-29 00:00:00,2023-01-04 00:00:00,2023-12-29 00:00:00,,,0,manhã
52000004986063,36,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,outros,,Condicionamento Físico Aquático,Quarta 09h15  Sexta 09h15 - A partir de 12 anos,de-ate,sempre,proxima,sempre,7,09h15,undefined,2023-10-06 00:00:00,2023-01-04 00:00:00,2023-12-29 00:00:00,,,0,manhã
52000004986277,35,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,outros,,Condicionamento Físico Aquático,Quarta 12h  Sexta 12h - A partir de 12 anos,de-ate,sempre,agora,sempre,7,12h,undefined,2023-09-29 00:00:00,2023-01-04 00:00:00,2023-12-29 00:00:00,,,0,tarde
52000004986277,35,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,outros,,Condicionamento Físico Aquático,Quarta 12h  Sexta 12h - A partir de 12 anos,de-ate,sempre,proxima,sempre,7,12h,undefined,2023-10-04 00:00:00,2023-01-04 00:00:00,2023-12-29 00:00:00,,,0,tarde
52000004986491,20,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,outros,,Práticas Corporais,Terca 10h  Quinta 10h - A partir de 12 anos,de-ate,sempre,agora,sempre,7,10h,undefined,2023-09-28 00:00:00,2023-01-03 00:00:00,2023-12-28 00:00:00,,,0,manhã
52000004986491,20,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,outros,,Práticas Corporais,Terca 10h  Quinta 10h - A partir de 12 anos,de-ate,sempre,proxima,sempre,7,10h,undefined,2023-10-05 00:00:00,2023-01-03 00:00:00,2023-12-28 00:00:00,,,0,manhã
52000004986705,20,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,outros,,Práticas Corporais,Terca 19h  Quinta 19h - A partir de 12 anos,de-ate,sempre,agora,sempre,7,19h,undefined,2023-09-28 00:00:00,2023-01-03 00:00:00,2023-12-28 00:00:00,,,0,noite
52000004986705,20,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,outros,,Práticas Corporais,Terca 19h  Quinta 19h - A partir de 12 anos,de-ate,sempre,proxima,sempre,7,19h,undefined,2023-10-05 00:00:00,2023-01-03 00:00:00,2023-12-28 00:00:00,,,0,noite
52000004986919,23,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,outros,,Esporte Adulto - Vôlei,Terca 19h  Quinta 19h - A partir de 16 anos,de-ate,sempre,agora,sempre,7,19h,undefined,2023-09-28 00:00:00,2023-01-03 00:00:00,2023-12-28 00:00:00,,,0,noite
52000004986919,23,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,outros,,Esporte Adulto - Vôlei,Terca 19h  Quinta 19h - A partir de 16 anos,de-ate,sempre,proxima,sempre,7,19h,undefined,2023-10-03 00:00:00,2023-01-03 00:00:00,2023-12-28 00:00:00,,,0,noite
52000004987133,20,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,outros,,Esporte Adulto - Corrida,Terca 18h  Quinta 18h - A partir de 16 anos,de-ate,sempre,agora,sempre,7,18h,undefined,2023-09-28 00:00:00,2023-01-03 00:00:00,2023-12-28 00:00:00,,,0,noite
52000004987133,20,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,outros,,Esporte Adulto - Corrida,Terca 18h  Quinta 18h - A partir de 16 anos,de-ate,sempre,proxima,sempre,7,18h,undefined,2023-10-03 00:00:00,2023-01-03 00:00:00,2023-12-28 00:00:00,,,0,noite
52000004987347,816,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,outros,,Ginástica multifuncional,Terca 07h30  Quarta 07h30  Quinta 07h30  Sexta 07h30  Sabado 09h  Domingo 09h - A partir de 12 anos,de-ate,sempre,agora,sempre,7,07h30,undefined,2023-09-28 00:00:00,2023-01-03 00:00:00,2023-12-31 00:00:00,,,0,manhã
52000004987347,816,6,atividade física,11,Atividade Física,52,24 De Maio,capital,0,0,outros,,Ginástica multifuncional,Terca 07h30  Quarta 07h30  Quinta 07h30  Sexta 07h30  Sabado 09h  Domingo 09h - A partir de 12 anos,de-ate,sempre,proxima,sempre,7,07h30,undefined,2023-10-04 00:00:00,2023-01-03 00:00:00,2023-12-31 00:00:00,,,0,manhã
